Jenis_Rumah,Lokasi,KT,KM,Garasi,LT,LB,KPR_bulanan,Harga_New
Rumah,"Tembalang, Semarang",2,1,1,72,41,2.0,0.699
Rumah,"Tembalang, Semarang",3,2,1,72,70,2.0,0.699
Rumah,"Tembalang, Semarang",2,1,1,105,70,2.0,0.699
Rumah,"Gunung Pati, Semarang",6,6,2,120,70,2.0,0.699
Rumah,"Tembalang, Semarang",3,2,1,80,85,2.0,0.699
Rumah,"Banyumanik, Semarang",3,3,1,98,115,2.0,0.699
Rumah,"Banyumanik, Semarang",2,2,1,134,134,2.0,0.699
Rumah,"Ngaliyan, Semarang",2,1,1,120,30,2.0,0.7
Rumah,"Tembalang, Semarang",2,1,1,105,36,2.0,0.7
Rumah,"Mijen, Semarang",2,1,1,221,36,2.0,0.7
Rumah,"Semarang Barat, Semarang",2,1,1,84,40,2.0,0.7
Rumah,"Pedurungan, Semarang",2,1,2,84,40,2.0,0.7
Rumah,"Semarang Timur, Semarang",2,1,1,98,45,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,1,1,100,45,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,1,1,120,45,2.0,0.7
Rumah,"Ngaliyan, Semarang",3,1,1,120,45,2.0,0.7
Rumah,"Semarang Timur, Semarang",2,1,1,96,47,2.0,0.7
Rumah,"Semarang Barat, Semarang",2,1,1,120,48,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,1,1,120,48,2.0,0.7
Rumah,"Mijen, Semarang",2,1,1,150,48,2.0,0.7
Rumah,"Tembalang, Semarang",2,1,1,84,50,2.0,0.7
Rumah,"Semarang Timur, Semarang",2,1,2,125,50,2.0,0.7
Rumah,"Tembalang, Semarang",2,1,1,96,54,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,1,1,142,54,2.0,0.7
Rumah,"Mijen, Semarang",3,1,4,336,54,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,1,1,164,56,2.0,0.7
Rumah,"Tembalang, Semarang",3,2,1,70,60,2.0,0.7
Rumah,"Pedurungan, Semarang",2,1,1,72,60,2.0,0.7
Rumah,"Tembalang, Semarang",3,2,2,87,60,2.0,0.7
Rumah,"Tembalang, Semarang",2,1,1,90,60,2.0,0.7
Rumah,"Ngaliyan, Semarang",4,1,1,100,60,2.0,0.7
Rumah,"Tembalang, Semarang",2,1,1,105,60,2.0,0.7
Rumah,"Pedurungan, Semarang",2,1,1,112,60,2.0,0.7
Rumah,"Mijen, Semarang",2,1,1,120,60,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,1,1,120,60,2.0,0.7
Rumah,"Pedurungan, Semarang",3,1,1,120,60,2.0,0.7
Rumah,"Tembalang, Semarang",2,1,1,123,60,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,1,1,129,60,2.0,0.7
Rumah,"Tembalang, Semarang",2,2,1,90,61,2.0,0.7
Rumah,"Banyumanik, Semarang",2,1,1,77,63,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,2,1,120,65,2.0,0.7
Rumah,"Pedurungan, Semarang",3,2,1,92,69,2.0,0.7
Rumah,"Semarang Timur, Semarang",3,1,1,84,70,2.0,0.7
Rumah,"Tembalang, Semarang",2,1,1,90,70,2.0,0.7
Rumah,"Tembalang, Semarang",2,2,1,90,70,2.0,0.7
Rumah,"Pedurungan, Semarang",3,2,2,93,70,2.0,0.7
Rumah,"Semarang Timur, Semarang",3,1,1,97,70,2.0,0.7
Rumah,"Tembalang, Semarang",3,1,1,97,70,2.0,0.7
Rumah,"Semarang Timur, Semarang",3,1,1,100,70,2.0,0.7
Rumah,"Tembalang, Semarang",2,1,1,105,70,2.0,0.7
Rumah,"Pedurungan, Semarang",2,1,1,107,70,2.0,0.7
Rumah,"Gunung Pati, Semarang",2,1,1,120,70,2.0,0.7
Rumah,"Mijen, Semarang",2,1,1,120,70,2.0,0.7
Rumah,"Tembalang, Semarang",3,2,1,142,70,2.0,0.7
Rumah,"Tembalang, Semarang",2,1,1,145,70,2.0,0.7
Rumah,"Pedurungan, Semarang",3,2,1,175,70,2.0,0.7
Rumah,"Mijen, Semarang",2,1,1,120,71,2.0,0.7
Rumah,"Mijen, Semarang",2,1,2,120,71,2.0,0.7
"Rumah
Premier","Tembalang, Semarang",3,2,2,60,72,2.0,0.7
Rumah,"Banyumanik, Semarang",4,2,1,92,72,2.0,0.7
Rumah,"Tembalang, Semarang",2,1,1,103,72,2.0,0.7
Rumah,"Semarang Barat, Semarang",2,2,1,102,74,2.0,0.7
Rumah,"Semarang Timur, Semarang",2,2,1,102,74,2.0,0.7
Rumah,"Semarang Barat, Semarang",3,2,1,102,74,2.0,0.7
Rumah,"Tembalang, Semarang",3,2,1,68,75,2.0,0.7
Rumah,"Pedurungan, Semarang",3,2,1,107,75,2.0,0.7
Rumah,"Pedurungan, Semarang",3,1,1,120,75,2.0,0.7
Rumah,"Banyumanik, Semarang",3,1,1,109,76,2.0,0.7
Rumah,"Tembalang, Semarang",3,1,1,92,77,2.0,0.7
Rumah,"Pedurungan, Semarang",3,1,1,70,79,2.0,0.7
Rumah,"Pedurungan, Semarang",3,2,1,93,80,2.0,0.7
Rumah,"Semarang Barat, Semarang",2,1,1,84,84,2.0,0.7
Rumah,"Pedurungan, Semarang",2,1,1,85,85,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,1,1,90,85,2.0,0.7
Rumah,"Pedurungan, Semarang",3,2,1,117,85,2.0,0.7
Rumah,"Banyumanik, Semarang",3,3,1,80,90,2.0,0.7
Rumah,"Semarang Barat, Semarang",2,1,1,90,90,2.0,0.7
Rumah,"Gunung Pati, Semarang",3,2,1,125,90,2.0,0.7
Rumah,"Tembalang, Semarang",3,2,1,100,91,2.0,0.7
Rumah,"Tembalang, Semarang",3,1,1,77,92,2.0,0.7
Rumah,"Gunung Pati, Semarang",3,2,1,123,95,2.0,0.7
Rumah,"Gunung Pati, Semarang",3,2,1,124,95,2.0,0.7
Rumah,"Tembalang, Semarang",3,2,2,80,100,2.0,0.7
Rumah,"Semarang Timur, Semarang",2,1,1,100,100,2.0,0.7
Rumah,"Semarang Timur, Semarang",3,1,1,100,100,2.0,0.7
Rumah,"Semarang Timur, Semarang",2,1,1,107,100,2.0,0.7
Rumah,"Pedurungan, Semarang",2,1,2,110,100,2.0,0.7
Rumah,"Tembalang, Semarang",3,1,1,112,100,2.0,0.7
Rumah,"Semarang Barat, Semarang",3,3,1,118,100,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,1,1,120,100,2.0,0.7
Rumah,"Semarang Barat, Semarang",2,1,1,120,100,2.0,0.7
Rumah,"Semarang Utara, Semarang",3,1,1,120,100,2.0,0.7
Rumah,"Pedurungan, Semarang",3,2,1,120,100,2.0,0.7
Rumah,"Semarang Selatan, Semarang",4,2,1,120,100,2.0,0.7
Rumah,"Banyumanik, Semarang",4,2,1,120,100,2.0,0.7
Rumah,"Semarang Utara, Semarang",3,3,1,120,100,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,1,1,121,100,2.0,0.7
Rumah,"Genuk, Semarang",2,2,1,140,100,2.0,0.7
Rumah,"Tembalang, Semarang",3,2,1,142,100,2.0,0.7
Rumah,"Semarang Barat, Semarang",5,2,1,154,100,2.0,0.7
Rumah,"Ngaliyan, Semarang",4,2,1,172,100,2.0,0.7
Rumah,"Semarang Barat, Semarang",2,2,1,212,100,2.0,0.7
Rumah,"Pedurungan, Semarang",2,2,1,105,105,2.0,0.7
Rumah,"Pedurungan, Semarang",2,1,3,41,107,2.0,0.7
Rumah,"Semarang Timur, Semarang",3,2,1,79,108,2.0,0.7
Rumah,"Pedurungan, Semarang",3,2,1,79,108,2.0,0.7
Rumah,"Pedurungan, Semarang",3,3,1,80,110,2.0,0.7
Rumah,"Ngaliyan, Semarang",4,2,1,92,110,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,2,2,110,110,2.0,0.7
Rumah,"Semarang Utara, Semarang",2,2,1,120,110,2.0,0.7
Rumah,"Semarang Utara, Semarang",3,2,1,120,110,2.0,0.7
Rumah,"Mijen, Semarang",2,1,1,112,112,2.0,0.7
Rumah,"Semarang Selatan, Semarang",3,1,1,153,116,2.0,0.7
Rumah,"Semarang Barat, Semarang",3,3,1,118,118,2.0,0.7
Rumah,"Pedurungan, Semarang",3,3,1,80,120,2.0,0.7
Rumah,"Semarang Barat, Semarang",3,2,1,96,120,2.0,0.7
Rumah,"Tembalang, Semarang",4,2,1,118,120,2.0,0.7
Rumah,"Banyumanik, Semarang",2,1,1,120,120,2.0,0.7
Rumah,"Pedurungan, Semarang",3,2,1,120,120,2.0,0.7
Rumah,"Gayamsari, Semarang",3,2,1,120,120,2.0,0.7
Rumah,"Pedurungan, Semarang",2,3,1,120,120,2.0,0.7
Rumah,"Semarang Selatan, Semarang",3,2,1,130,120,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,2,1,137,120,2.0,0.7
Rumah,"Pedurungan, Semarang",3,2,1,140,120,2.0,0.7
Rumah,"Semarang Utara, Semarang",2,2,1,144,120,2.0,0.7
Rumah,"Pedurungan, Semarang",2,1,1,156,120,2.0,0.7
Rumah,"Mijen, Semarang",3,2,1,75,124,2.0,0.7
Rumah,"Semarang Timur, Semarang",2,1,1,124,124,2.0,0.7
Rumah,"Semarang Timur, Semarang",2,2,1,124,124,2.0,0.7
Rumah,"Semarang Barat, Semarang",3,1,1,108,125,2.0,0.7
Rumah,"Banyumanik, Semarang",2,2,1,134,130,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,2,1,108,135,2.0,0.7
Rumah,"Ngaliyan, Semarang",2,1,1,120,138,2.0,0.7
Rumah,"Pedurungan, Semarang",3,2,1,144,144,2.0,0.7
Rumah,"Semarang Utara, Semarang",5,2,1,120,145,2.0,0.7
Rumah,"Tembalang, Semarang",5,2,1,98,150,2.0,0.7
Rumah,"Semarang Utara, Semarang",3,1,1,120,150,2.0,0.7
Rumah,"Semarang Barat, Semarang",3,2,1,120,150,2.0,0.7
Rumah,"Banyumanik, Semarang",2,2,1,134,150,2.0,0.7
Rumah,"Pedurungan, Semarang",4,3,1,184,150,2.0,0.7
Rumah,"Semarang Timur, Semarang",4,4,1,154,152,2.0,0.7
Rumah,"Gunung Pati, Semarang",2,2,1,154,154,2.0,0.7
Rumah,"Banyumanik, Semarang",4,2,1,158,158,2.0,0.7
Rumah,"Pedurungan, Semarang",8,2,1,65,160,2.0,0.7
Rumah,"Semarang Barat, Semarang",4,2,2,178,160,2.0,0.7
Rumah,"Semarang Utara, Semarang",4,3,1,150,180,2.0,0.7
Rumah,"Pedurungan, Semarang",3,2,1,102,190,2.0,0.7
Rumah,"Ngaliyan, Semarang",3,2,1,215,200,2.0,0.7
Rumah,"Gunung Pati, Semarang",9,1,1,315,200,2.0,0.7
Rumah,"Tembalang, Semarang",3,2,2,66,75,2.0,0.701
Rumah,"Pedurungan, Semarang",3,2,1,84,72,2.0,0.702
Rumah,"Pedurungan, Semarang",2,1,3,125,45,2.0,0.705
Rumah,"Semarang Timur, Semarang",2,2,1,101,65,2.0,0.705
Rumah,"Ngaliyan, Semarang",2,1,1,128,50,2.0,0.708
Rumah,"Tembalang, Semarang",4,4,2,76,42,2.0,0.715
Rumah,"Tembalang, Semarang",3,1,1,90,90,2.0,0.715
Rumah,"Pedurungan, Semarang",3,2,1,85,100,2.0,0.715
Rumah,"Pedurungan, Semarang",3,2,1,85,65,2.0,0.717
Rumah,"Tembalang, Semarang",3,2,2,88,72,2.0,0.719
Rumah,"Pedurungan, Semarang",2,1,1,73,40,2.0,0.72
Rumah,"Mijen, Semarang",2,1,1,140,55,2.0,0.72
Rumah,"Banyumanik, Semarang",3,2,2,80,60,2.0,0.72
Rumah,"Gunung Pati, Semarang",3,2,1,124,72,2.0,0.72
Rumah,"Semarang Utara, Semarang",3,2,1,120,120,2.0,0.72
Rumah,"Pedurungan, Semarang",3,3,1,72,57,2.0,0.722
Rumah,"Ngaliyan, Semarang",2,1,1,120,47,2.0,0.725
Rumah,"Gayamsari, Semarang",2,1,1,88,54,2.0,0.725
Rumah,"Mijen, Semarang",2,1,1,120,55,2.0,0.725
Rumah,"Pedurungan, Semarang",4,1,1,96,60,2.0,0.725
Rumah,"Banyumanik, Semarang",3,1,1,100,60,2.0,0.725
Rumah,"Banyumanik, Semarang",2,2,1,78,66,2.0,0.725
Rumah,"Semarang Tengah, Semarang",2,1,1,90,70,2.0,0.725
Rumah,"Semarang Barat, Semarang",2,2,1,90,70,2.0,0.725
Rumah,"Pedurungan, Semarang",2,1,1,115,70,2.0,0.725
Rumah,"Gunung Pati, Semarang",3,1,1,120,70,2.0,0.725
Rumah,"Banyumanik, Semarang",3,1,1,155,70,2.0,0.725
Rumah,"Pedurungan, Semarang",3,2,1,70,72,2.0,0.725
Rumah,"Semarang Barat, Semarang",3,1,1,118,90,2.0,0.725
Rumah,"Gunung Pati, Semarang",3,2,1,124,95,2.0,0.725
Rumah,"Semarang Utara, Semarang",4,1,1,100,100,2.0,0.725
Rumah,"Ngaliyan, Semarang",2,1,1,120,100,2.0,0.725
Rumah,"Tembalang, Semarang",3,1,1,145,110,2.0,0.725
Rumah,"Banyumanik, Semarang",3,1,1,111,111,2.0,0.725
Rumah,"Pedurungan, Semarang",4,2,1,117,124,2.0,0.725
Rumah,"Ngaliyan, Semarang",3,2,1,157,130,2.0,0.725
Rumah,"Semarang Timur, Semarang",4,1,1,180,150,2.0,0.725
Rumah,"Banyumanik, Semarang",3,3,1,108,155,2.0,0.725
Rumah,"Tembalang, Semarang",2,1,1,84,43,2.0,0.729
Rumah,"Tembalang, Semarang",3,2,1,66,60,2.0,0.729
Rumah,"Pedurungan, Semarang",2,1,1,80,40,2.0,0.73
Rumah,"Pedurungan, Semarang",2,1,1,82,40,2.0,0.73
Rumah,"Tembalang, Semarang",2,1,1,105,45,2.0,0.73
Rumah,"Banyumanik, Semarang",2,1,1,77,60,2.0,0.73
Rumah,"Ngaliyan, Semarang",3,2,1,218,60,2.0,0.73
Rumah,"Pedurungan, Semarang",3,1,1,120,72,2.0,0.73
Rumah,"Tembalang, Semarang",3,2,1,97,91,2.0,0.73
Rumah,"Tembalang, Semarang",2,1,1,127,127,2.0,0.73
Rumah,"Tembalang, Semarang",2,1,1,120,140,2.0,0.73
Rumah,"Tembalang, Semarang",3,2,2,66,75,2.0,0.735
Rumah,"Mijen, Semarang",2,1,1,179,50,2.0,0.74
Rumah,"Semarang Barat, Semarang",2,1,1,120,90,2.0,0.74
Rumah,"Tembalang, Semarang",3,2,1,110,150,2.0,0.74
Rumah,"Pedurungan, Semarang",3,2,2,81,65,2.0,0.741
Rumah,"Semarang Timur, Semarang",2,1,2,88,45,2.0,0.745
Rumah,"Pedurungan, Semarang",2,1,1,72,50,2.0,0.745
Rumah,"Pedurungan, Semarang",2,1,1,102,58,2.0,0.745
Rumah,"Tembalang, Semarang",3,1,1,91,59,2.0,0.745
Rumah,"Ngaliyan, Semarang",2,1,1,45,120,2.0,0.745
Rumah,"Pedurungan, Semarang",3,2,2,75,60,2.0,0.746
Rumah,"Tembalang, Semarang",2,1,1,120,45,2.0,0.747
Rumah,"Banyumanik, Semarang",3,2,1,70,60,2.0,0.747
Rumah,"Tugu, Semarang",2,1,1,72,36,2.0,0.749
Rumah,"Tembalang, Semarang",2,1,1,72,50,2.0,0.749
Rumah,"Tembalang, Semarang",2,1,1,90,56,2.0,0.749
Rumah,"Mijen, Semarang",2,1,1,120,30,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,1,120,35,2.0,0.75
Rumah,"Ngaliyan, Semarang",3,1,1,338,35,2.0,0.75
Rumah,"Ngaliyan, Semarang",3,2,1,93,36,2.0,0.75
Rumah,"Mijen, Semarang",2,1,1,120,36,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,1,120,36,2.0,0.75
Rumah,"Pedurungan, Semarang",2,1,1,70,40,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,1,72,40,2.0,0.75
Rumah,"Pedurungan, Semarang",2,1,2,80,40,2.0,0.75
Rumah,"Pedurungan, Semarang",2,1,1,80,40,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,1,80,40,2.0,0.75
Rumah,"Pedurungan, Semarang",2,2,1,80,40,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,1,120,40,2.0,0.75
Rumah,"Mijen, Semarang",2,1,1,120,42,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,1,120,42,2.0,0.75
Rumah,"Semarang Timur, Semarang",2,1,1,77,45,2.0,0.75
Rumah,"Pedurungan, Semarang",2,1,1,77,45,2.0,0.75
Rumah,"Pedurungan, Semarang",2,1,2,80,45,2.0,0.75
Rumah,"Semarang Timur, Semarang",2,1,1,90,45,2.0,0.75
Rumah,"Gayamsari, Semarang",2,1,1,90,45,2.0,0.75
Rumah,"Tembalang, Semarang",3,2,1,90,45,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,1,105,45,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,1,120,45,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,2,120,45,2.0,0.75
Rumah,"Semarang Barat, Semarang",2,1,2,120,45,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,1,145,45,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,1,105,46,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,1,72,48,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,1,120,48,2.0,0.75
"Rumah
Featured","Pedurungan, Semarang",2,1,1,72,50,2.0,0.75
Rumah,"Semarang Barat, Semarang",2,1,1,72,50,2.0,0.75
Rumah,"Pedurungan, Semarang",2,1,1,77,50,2.0,0.75
Rumah,"Semarang Timur, Semarang",2,1,1,96,50,2.0,0.75
Rumah,"Tembalang, Semarang",3,1,1,98,50,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,1,105,50,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,1,80,54,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,1,120,54,2.0,0.75
Rumah,"Tembalang, Semarang",3,1,1,144,54,2.0,0.75
Rumah,"Banyumanik, Semarang",3,2,1,113,55,2.0,0.75
Rumah,"Banyumanik, Semarang",3,2,2,113,55,2.0,0.75
Rumah,"Pedurungan, Semarang",2,1,1,146,58,2.0,0.75
Rumah,"Semarang Timur, Semarang",2,1,1,146,58,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,2,72,60,2.0,0.75
Rumah,"Pedurungan, Semarang",2,1,1,76,60,2.0,0.75
Rumah,"Pedurungan, Semarang",2,1,1,91,60,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,1,105,60,2.0,0.75
Rumah,"Banyumanik, Semarang",3,2,1,113,60,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,1,120,60,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,2,1,120,60,2.0,0.75
Rumah,"Tembalang, Semarang",4,1,1,126,60,2.0,0.75
Rumah,"Pedurungan, Semarang",2,1,1,150,60,2.0,0.75
Rumah,"Pedurungan, Semarang",3,1,1,152,60,2.0,0.75
Rumah,"Pedurungan, Semarang",3,2,1,84,65,2.0,0.75
Rumah,"Pedurungan, Semarang",2,2,2,90,65,2.0,0.75
Rumah,"Tembalang, Semarang",3,2,2,84,66,2.0,0.75
Rumah,"Banyumanik, Semarang",3,2,1,73,68,2.0,0.75
Rumah,"Banyumanik, Semarang",3,2,2,73,68,2.0,0.75
Rumah,"Mijen, Semarang",2,2,1,120,68,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,1,90,70,2.0,0.75
Rumah,"Tembalang, Semarang",3,1,1,96,70,2.0,0.75
Rumah,"Banyumanik, Semarang",3,1,1,98,70,2.0,0.75
Rumah,"Semarang Barat, Semarang",2,1,1,120,70,2.0,0.75
Rumah,"Semarang Barat, Semarang",3,1,1,120,70,2.0,0.75
Rumah,"Pedurungan, Semarang",3,2,1,175,70,2.0,0.75
Rumah,"Pedurungan, Semarang",3,2,2,175,70,2.0,0.75
Rumah,"Mijen, Semarang",2,1,1,120,71,2.0,0.75
Rumah,"Semarang Utara, Semarang",2,3,1,60,72,2.0,0.75
Rumah,"Semarang Timur, Semarang",3,2,1,123,72,2.0,0.75
Rumah,"Tembalang, Semarang",3,2,1,75,75,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,1,120,75,2.0,0.75
Rumah,"Pedurungan, Semarang",2,1,1,144,75,2.0,0.75
Rumah,"Semarang Timur, Semarang",3,1,1,123,76,2.0,0.75
Rumah,"Gayamsari, Semarang",3,2,1,79,77,2.0,0.75
Rumah,"Pedurungan, Semarang",3,2,1,79,77,2.0,0.75
Rumah,"Semarang Tengah, Semarang",2,1,1,83,80,2.0,0.75
Rumah,"Semarang Tengah, Semarang",2,1,1,85,80,2.0,0.75
Rumah,"Semarang Selatan, Semarang",2,1,1,85,80,2.0,0.75
Rumah,"Tembalang, Semarang",2,2,1,90,80,2.0,0.75
Rumah,"Semarang Utara, Semarang",2,2,1,90,80,2.0,0.75
Rumah,"Semarang Barat, Semarang",2,2,1,90,80,2.0,0.75
Rumah,"Semarang Tengah, Semarang",2,2,1,90,80,2.0,0.75
Rumah,"Banyumanik, Semarang",3,2,1,90,80,2.0,0.75
Rumah,"Gunung Pati, Semarang",4,4,1,90,80,2.0,0.75
Rumah,"Banyumanik, Semarang",3,2,1,91,80,2.0,0.75
Rumah,"Banyumanik, Semarang",3,2,2,91,80,2.0,0.75
Rumah,"Tembalang, Semarang",3,2,1,91,80,2.0,0.75
Rumah,"Pedurungan, Semarang",3,2,1,93,80,2.0,0.75
Rumah,"Semarang Barat, Semarang",2,1,1,98,80,2.0,0.75
Rumah,"Semarang Utara, Semarang",3,2,1,100,80,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,1,120,80,2.0,0.75
Rumah,"Banyumanik, Semarang",4,1,1,126,80,2.0,0.75
Rumah,"Pedurungan, Semarang",2,1,1,140,80,2.0,0.75
Rumah,"Pedurungan, Semarang",3,2,1,152,80,2.0,0.75
Rumah,"Gunung Pati, Semarang",2,1,1,733,80,2.0,0.75
Rumah,"Semarang Timur, Semarang",2,2,1,98,83,2.0,0.75
Rumah,"Semarang Barat, Semarang",2,2,1,90,85,2.0,0.75
Rumah,"Mijen, Semarang",2,1,1,120,85,2.0,0.75
Rumah,"Mijen, Semarang",2,1,2,120,85,2.0,0.75
Rumah,"Ngaliyan, Semarang",3,1,2,120,85,2.0,0.75
Rumah,"Ngaliyan, Semarang",3,1,1,120,85,2.0,0.75
Rumah,"Gajah Mungkur, Semarang",2,2,1,84,89,2.0,0.75
Rumah,"Tembalang, Semarang",2,2,1,89,89,2.0,0.75
Rumah,"Mijen, Semarang",2,2,1,72,90,2.0,0.75
Rumah,"Semarang Selatan, Semarang",2,1,1,85,90,2.0,0.75
Rumah,"Semarang Tengah, Semarang",2,2,1,93,90,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,1,105,90,2.0,0.75
Rumah,"Semarang Barat, Semarang",3,1,2,135,90,2.0,0.75
Rumah,"Pedurungan, Semarang",3,2,1,144,90,2.0,0.75
Rumah,"Banyumanik, Semarang",3,2,2,80,91,2.0,0.75
Rumah,"Tembalang, Semarang",2,1,2,91,91,2.0,0.75
Rumah,"Pedurungan, Semarang",2,2,1,91,91,2.0,0.75
Rumah,"Tembalang, Semarang",3,2,1,98,91,2.0,0.75
Rumah,"Banyumanik, Semarang",5,2,5,92,92,2.0,0.75
Rumah,"Banyumanik, Semarang",6,3,6,92,92,2.0,0.75
Rumah,"Semarang Timur, Semarang",2,1,1,93,93,2.0,0.75
Rumah,"Pedurungan, Semarang",4,1,1,96,96,2.0,0.75
Rumah,"Gayamsari, Semarang",3,2,1,136,96,2.0,0.75
Rumah,"Banyumanik, Semarang",2,2,1,99,99,2.0,0.75
Rumah,"Pedurungan, Semarang",3,1,1,82,100,2.0,0.75
Rumah,"Tembalang, Semarang",3,2,1,97,100,2.0,0.75
Rumah,"Semarang Utara, Semarang",2,1,1,100,100,2.0,0.75
Rumah,"Semarang Utara, Semarang",3,1,1,100,100,2.0,0.75
Rumah,"Semarang Timur, Semarang",3,1,1,100,100,2.0,0.75
Rumah,"Semarang Utara, Semarang",3,2,1,100,100,2.0,0.75
Rumah,"Semarang Utara, Semarang",4,2,1,100,100,2.0,0.75
Rumah,"Banyumanik, Semarang",2,2,1,111,100,2.0,0.75
Rumah,"Banyumanik, Semarang",2,2,1,115,100,2.0,0.75
Rumah,"Banyumanik, Semarang",3,2,1,117,100,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,1,120,100,2.0,0.75
Rumah,"Semarang Barat, Semarang",3,1,1,120,100,2.0,0.75
Rumah,"Semarang Utara, Semarang",3,1,1,120,100,2.0,0.75
Rumah,"Semarang Utara, Semarang",2,2,1,120,100,2.0,0.75
Rumah,"Gunung Pati, Semarang",3,2,1,120,100,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,1,121,100,2.0,0.75
Rumah,"Banyumanik, Semarang",3,2,1,136,100,2.0,0.75
Rumah,"Gayamsari, Semarang",2,2,1,140,100,2.0,0.75
Rumah,"Semarang Tengah, Semarang",4,2,1,144,100,2.0,0.75
Rumah,"Semarang Timur, Semarang",2,1,1,163,100,2.0,0.75
Rumah,"Semarang Barat, Semarang",2,1,1,373,100,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,1,373,100,2.0,0.75
Rumah,"Semarang Tengah, Semarang",6,3,1,104,104,2.0,0.75
Rumah,"Banyumanik, Semarang",3,2,1,108,108,2.0,0.75
Rumah,"Pedurungan, Semarang",3,1,1,110,110,2.0,0.75
Rumah,"Tembalang, Semarang",3,2,1,120,110,2.0,0.75
Rumah,"Semarang Barat, Semarang",2,2,1,112,112,2.0,0.75
Rumah,"Semarang Barat, Semarang",3,2,1,186,115,2.0,0.75
Rumah,"Pedurungan, Semarang",3,1,1,96,120,2.0,0.75
Rumah,"Semarang Utara, Semarang",3,1,1,110,120,2.0,0.75
Rumah,"Ngaliyan, Semarang",2,1,1,120,120,2.0,0.75
Rumah,"Semarang Utara, Semarang",3,2,1,120,120,2.0,0.75
Rumah,"Pedurungan, Semarang",3,1,1,140,120,2.0,0.75
Rumah,"Pedurungan, Semarang",2,2,1,144,120,2.0,0.75
Rumah,"Banyumanik, Semarang",4,1,1,126,126,2.0,0.75
Rumah,"Gunung Pati, Semarang",6,6,1,127,127,2.0,0.75
Rumah,"Genuk, Semarang",2,1,1,129,129,2.0,0.75
Rumah,"Tembalang, Semarang",3,2,1,130,130,2.0,0.75
Rumah,"Semarang Utara, Semarang",3,1,1,178,130,2.0,0.75
Rumah,"Semarang Barat, Semarang",2,2,1,135,135,2.0,0.75
Rumah,"Pedurungan, Semarang",4,3,1,70,140,2.0,0.75
Rumah,"Mijen, Semarang",3,1,1,117,140,2.0,0.75
Rumah,"Banyumanik, Semarang",3,2,1,140,140,2.0,0.75
Rumah,"Ngaliyan, Semarang",3,1,1,160,140,2.0,0.75
Rumah,"Semarang Barat, Semarang",3,1,1,160,140,2.0,0.75
Rumah,"Pedurungan, Semarang",3,2,2,144,144,2.0,0.75
Rumah,"Tembalang, Semarang",4,2,2,115,145,2.0,0.75
Rumah,"Candisari, Semarang",5,2,1,75,150,2.0,0.75
Rumah,"Tembalang, Semarang",3,1,1,85,150,2.0,0.75
Rumah,"Tembalang, Semarang",5,2,1,90,150,2.0,0.75
Rumah,"Pedurungan, Semarang",4,2,1,96,150,2.0,0.75
Rumah,"Semarang Utara, Semarang",4,2,1,100,150,2.0,0.75
Rumah,"Banyumanik, Semarang",2,2,1,114,150,2.0,0.75
Rumah,"Semarang Utara, Semarang",4,2,1,120,150,2.0,0.75
